grid_id,total_sms_activity,total_call_activity,total_internet_activity,total_activity
1870,164.3929,161.8303,1949.94,2276.1632
1782,143.0342,125.352,2005.0430999999999,2273.4293
1640,85.9362,172.8624,2014.5606,2273.3592
9332,138.9316,104.1964,2028.0778,2271.2058
4385,267.663,214.2498,1787.6929,2269.6057
1574,116.4559,121.1308,2024.6958,2262.2825
4708,113.0474,74.092,2073.8905,2261.0299
6038,324.6951,267.6755,1666.7418,2259.1124
3014,167.6336,124.22139999999999,1966.9857,2258.8406999999997
2234,150.5063,109.5638,1998.4288000000001,2258.4989
2164,145.0469,167.4918,1945.7115,2258.2502
1976,180.3886,84.696,1993.0445,2258.1291
7209,152.8331,141.5905,1963.1411,2257.5647
1770,163.1665,160.2059,1932.5129,2255.8853
1287,159.9551,161.7772,1933.0283,2254.7606
7110,152.5265,141.3424,1958.8267,2252.6956
7109,152.5265,141.3424,1958.8267,2252.6956
2070,157.2808,148.8707,1945.1147,2251.2662
171,139.1189,108.42320000000001,2003.306,2250.8481
1263,253.4142,257.0908,1738.478,2248.983
2067,162.2125,159.3731,1925.6516000000001,2247.2372
6889,206.0586,171.415,1869.5398,2247.0134
8579,207.7885,147.56,1891.1069,2246.4554
6591,147.1555,125.9114,1971.7539000000002,2244.8208
3989,154.0889,141.9212,1946.0841,2242.0942
4595,155.97129999999999,89.0331,1996.0132,2241.0176
781,45.6178,49.816700000000004,2145.2635,2240.698
6521,106.6518,89.7257,2044.0196999999998,2240.3972
1642,69.113,165.4591,2002.6363,2237.2084
1868,161.9289,158.5683,1914.9438,2235.441
1968,161.9289,158.5683,1914.9438,2235.441
1967,161.9289,158.5683,1914.9438,2235.441
1869,161.9289,158.5683,1914.9438,2235.441
2068,161.9289,158.5683,1914.9438,2235.441
1969,161.9289,158.5683,1914.9438,2235.441
1767,161.6559,158.4581,1914.8337999999999,2234.9478
1867,161.2329,158.2875,1914.6628,2234.1832
1667,161.9305,158.2955,1913.9371999999998,2234.1632
1769,160.96,158.1775,1914.5527,2233.6902
5841,347.587,296.727,1587.9916,2232.3056
1768,161.5545,158.3471,1911.6625,2231.5641
7314,97.6153,89.1656,2042.7362,2229.5171
2069,161.2991,157.5656,1910.5316,2229.3963
8400,125.196,111.461,1992.2794999999999,2228.9365
167,130.6315,98.4185,1999.8699000000001,2228.9199
2404,123.0302,81.964,2023.2525999999998,2228.2468
3413,176.9985,174.8149,1875.3892,2227.2026
174,121.4759,86.0575,2017.6864,2225.2198000000003
9614,224.5606,166.8855,1833.2819,2224.728
782,45.3638,49.4925,2129.591,2224.4473
4689,368.6157,138.9768,1716.7823,2224.3748
4118,115.798,101.5103,2006.4577,2223.766
272,123.3044,87.5996,2012.1044,2223.0084
2511,223.4026,115.86840000000001,1881.0028,2220.2738
2773,125.5785,91.1565,2003.5176999999999,2220.2527
4494,157.1046,91.3876,1970.8224,2219.3146
67,170.53889999999998,146.5139,1900.8635,2217.9163
2780,185.16240000000002,158.5503,1873.0016,2216.7143
4189,153.0588,134.6405,1928.8306,2216.5299
7631,174.9241,146.5225,1893.9302,2215.3768
5000,187.2003,97.8681,1930.0423,2215.1107
337,116.0973,66.6289,2030.2788,2213.005
4414,107.57639999999999,78.8515,2024.8204,2211.2483
2518,175.256,123.56139999999999,1912.2907,2211.1081
267,130.2283,95.2009,1984.2722,2209.7014
7011,150.5137,139.879,1919.2272,2209.6199
2014,154.0287,110.0692,1943.6032,2207.7011
1261,264.9721,268.1239,1674.2862,2207.3822
239,161.1832,82.5526,1963.3262,2207.062
2462,149.2709,137.8159,1917.9723,2205.0591
373,119.648,84.5908,1999.9517,2204.1905
78,119.79690000000001,84.283,2000.0189,2204.0988
76,119.79690000000001,84.283,2000.0189,2204.0988
77,119.79690000000001,84.283,2000.0189,2204.0988
178,119.79690000000001,84.283,2000.0189,2204.0988
176,119.79690000000001,84.283,2000.0189,2204.0988
177,119.79690000000001,84.283,2000.0189,2204.0988
378,119.79690000000001,84.283,2000.0189,2204.0988
274,119.79690000000001,84.283,2000.0189,2204.0988
279,119.79690000000001,84.283,2000.0189,2204.0988
79,119.79690000000001,84.283,2000.0189,2204.0988
179,119.79690000000001,84.283,2000.0189,2204.0988
278,119.79690000000001,84.283,2000.0189,2204.0988
275,119.79690000000001,84.283,2000.0189,2204.0988
276,119.79690000000001,84.283,2000.0189,2204.0988
75,119.79690000000001,84.283,2000.0189,2204.0988
175,119.79690000000001,84.283,2000.0189,2204.0988
375,119.79690000000001,84.283,2000.0189,2204.0988
374,119.79690000000001,84.283,2000.0189,2204.0988
273,119.79610000000001,84.2825,2000.0186,2204.0972
376,119.7283,84.2504,1999.9878,2203.9665
74,119.2848,84.0393,1999.7872000000002,2203.1113
173,119.0986,83.9504,1999.7032000000002,2202.7522
172,118.6356,83.7302,1999.4935,2201.8593
4090,150.802,138.38660000000002,1910.6636,2199.8522
4484,238.6595,190.7961,1770.2907,2199.7463
4091,168.9738,132.7365,1897.5427,2199.253
5483,117.3895,98.9996,1980.2781,2196.6672
7116,68.4389,72.934,2054.1565,2195.5294
4509,108.7594,72.2881,2013.0267,2194.0742
73,118.22999999999999,83.5606,1992.0917,2193.8823
2823,189.6318,146.786,1856.978,2193.3958
883,45.9652,50.1702,2096.3553,2192.4907
564,200.7612,265.8415,1724.8034,2191.4061
1736,115.346,77.9632,1993.0687,2186.3779
379,118.8739,83.9938,1983.2979,2186.1656000000003
1478,102.6771,86.0737,1997.0843,2185.8351
2411,199.7022,107.5198,1878.3249,2185.5469
6406,222.4883,220.45469999999997,1742.4201,2185.3631
8580,204.5401,145.3226,1834.7901,2184.6528
7330,230.233,167.7996,1785.7873,2183.8199
2381,156.1108,138.1709,1888.6715,2182.9532
4310,114.4361,77.8343,1989.9409,2182.2113
7630,167.2503,144.1923,1870.4864,2181.929
7200,146.3791,126.91159999999999,1908.6255,2181.9162
277,118.6101,83.5459,1975.2268000000001,2177.3828
2579,194.8722,167.3475,1812.9366,2175.1563
5213,159.3,119.5515,1894.9075,2173.759
3062,233.0095,155.0555,1784.1756,2172.2406
4314,105.8907,83.2963,1982.5355,2171.7225
2510,212.4597,109.8098,1849.0496,2171.3191
242,174.80870000000002,128.2058,1867.5562,2170.5707
4692,375.2347,125.4714,1669.4205,2170.1266
3246,104.8641,139.6065,1925.2556,2169.7262
566,187.6185,165.86849999999998,1812.809,2166.296
6205,221.0769,218.1604,1725.6615,2164.8988
4285,203.8628,185.19389999999999,1774.0312,2163.0879
5937,281.9208,137.0588,1743.2876,2162.2672000000002
1668,156.8576,154.2071,1849.7798,2160.8445
7010,149.0351,137.3559,1872.303,2158.694
1766,155.4702,151.1355,1847.0431,2153.6488
1966,155.4702,151.1355,1847.0431,2153.6488
1866,155.4702,151.1355,1847.0431,2153.6488
2710,219.3029,114.465,1818.728,2152.4959
1666,156.01420000000002,150.1722,1844.9769000000001,2151.1633
3045,103.7406,132.7178,1913.335,2149.7934
2015,155.6601,107.7028,1885.3882,2148.7511
1874,128.8804,103.2595,1916.6056,2148.7455
7015,75.4923,71.1612,1996.8878,2143.5413
471,179.4679,158.9033,1804.3736000000001,2142.7448
2809,217.6876,115.3021,1809.354,2142.3437
8328,167.7187,107.9691,1865.7167,2141.4045
3821,231.1695,240.3681,1668.3978,2139.9354
7212,161.1808,146.5351,1830.0371,2137.753
2906,186.8144,108.39020000000001,1840.599,2135.8035999999997
3920,229.0803,238.3287,1666.9729,2134.3819
4810,108.0803,70.4731,1955.6807999999999,2134.2342
7118,184.559,188.6235,1758.2183,2131.4008
194,77.6859,76.3303,1976.7707,2130.7869
367,164.302,120.7264,1844.9092,2129.9376
1473,114.9222,119.502,1892.2450999999999,2126.6693
6825,201.176,161.3906,1764.036,2126.6025999999997
2035,116.8333,86.516,1922.944,2126.2933
2703,115.3709,77.3868,1933.0694,2125.8271
1873,140.5909,121.0341,1863.8038999999999,2125.4289
6924,191.059,159.1463,1773.7551999999998,2123.9605
5840,276.4977,183.6557,1661.7501,2121.9035
2267,132.8679,144.2449,1844.3768,2121.4896
762,214.7237,261.4713,1644.4397,2120.6347
2944,102.5331,143.7682,1872.6018,2118.9031
3990,138.0375,137.4538,1834.7416,2110.2329
1987,119.8694,100.1808,1889.6775,2109.7277
1986,119.8694,100.1808,1889.6775,2109.7277
2086,119.8694,100.1808,1889.6775,2109.7277
2087,119.8694,100.1808,1889.6775,2109.7277
1814,148.9176,108.1994,1852.2676999999999,2109.3847
461,175.6279,172.5584,1759.0988,2107.2851
1372,117.893,118.1839,1866.6771,2102.754
65,175.6529,151.5742,1775.4307,2102.6578
8864,209.8576,156.9862,1735.5058,2102.3496
66,174.2149,150.1618,1776.6234,2101.0001
1472,114.2105,117.4686,1868.0554,2099.7345
5098,133.6045,84.4881,1881.4291,2099.5217
4693,359.3624,118.4586,1621.0961,2098.9171
9927,187.9658,143.75379999999998,1767.1786,2098.8982
3493,134.2343,138.8089,1825.7073,2098.7505
4409,102.5027,73.1205,1919.2028,2094.826
3513,146.1704,143.3885,1803.0066,2092.5655
882,50.044200000000004,52.4895,1989.4053999999999,2091.9391
2676,118.0453,91.53490000000001,1881.381,2090.9612
2650,93.0376,147.192,1848.3337999999999,2088.5634
1373,114.0519,115.9006,1858.1205,2088.073
7825,304.1057,322.57320000000004,1454.8868,2081.5657
7214,107.8103,98.9736,1873.6831,2080.467
3890,133.6876,137.8429,1807.6974,2079.2279
3993,155.3081,93.4777,1828.5661,2077.3519
4390,180.4396,121.12,1775.4402,2076.9998
1382,56.2243,61.8301,1957.6955,2075.7499000000003
1262,256.35630000000003,262.7247,1556.4299,2075.5109
1383,79.2891,88.8653,1905.3077,2073.4620999999997
1272,111.99940000000001,112.3802,1845.8781999999999,2070.2578
7114,108.5375,99.6722,1861.6319,2069.8416
55,111.4298,100.0378,1856.6849,2068.1525
56,108.5727,84.4648,1874.4809,2067.5184
4514,103.2847,74.3968,1886.9878,2064.6693
5792,194.9196,167.9545,1701.5033,2064.3774
5842,274.7463,257.9268,1531.41,2064.0831
2108,136.9555,95.3882,1831.6624,2064.0061
7014,108.04769999999999,99.259,1856.16,2063.4667
460,166.6443,182.2843,1713.8672,2062.7958
54,133.3256,109.431,1819.7109,2062.4675
3025,321.89639999999997,318.5292,1421.2245,2061.6501
2121,153.2345,119.7123,1786.3209,2059.2677
474,111.8203,80.9503,1864.6193,2057.3899
4807,96.2222,63.813199999999995,1896.6136000000001,2056.649
9915,194.7466,145.47439999999997,1714.2671,2054.4881
465,177.6516,190.6002,1685.5452,2053.797
960,179.8769,195.1128,1677.4607,2052.4504
3491,131.4233,137.1755,1783.614,2052.2128000000002
3690,131.4233,137.1755,1783.614,2052.2128000000002
3593,131.4233,137.1755,1783.614,2052.2128000000002
3691,131.4233,137.1755,1783.614,2052.2128000000002
3590,131.4233,137.1755,1783.614,2052.2128000000002
3492,131.4233,137.1755,1783.614,2052.2128000000002
3791,131.4233,137.1755,1783.614,2052.2128000000002
3790,131.4233,137.1755,1783.614,2052.2128000000002
2811,207.6912,115.7371,1728.7216,2052.1499
3591,131.3881,137.0971,1783.5715,2052.0567
3592,131.2108,136.7077,1783.3613,2051.2798000000003
8679,201.4097,139.9887,1709.7147,2051.1131
3692,130.9613,136.1578,1783.0652,2050.1843
1442,98.6539,130.07729999999998,1819.507,2048.2382
3693,130.362,135.70770000000002,1777.8153,2043.885
4887,179.4483,148.2829,1713.8594,2041.5906
2412,199.8084,104.15950000000001,1736.9514,2040.9193
8500,119.4756,108.90950000000001,1812.3336,2040.7187
8600,119.2945,108.79169999999999,1812.1575,2040.2437
6192,231.317,169.3699,1638.6698999999999,2039.3568
467,197.6574,147.2765,1693.6411,2038.575
1680,100.84100000000001,93.888,1842.8803,2037.6092999999998
896,259.0396,227.2261,1551.209,2037.4747
4909,98.7339,64.7926,1873.5627,2037.0892000000001
1374,107.9255,105.7656,1822.4295,2036.1206
1490,279.41949999999997,243.421,1511.1628,2034.0033
5621,186.1234,121.96340000000001,1725.3596,2033.4464
2662,190.656,153.581,1686.3026,2030.5396
4490,273.7582,121.03529999999999,1632.6241,2027.4176
9938,103.9004,59.6982,1863.5083,2027.1069
6718,97.5723,83.8557,1841.6009000000001,2023.0289
6222,122.0651,101.3746,1798.1025,2021.5422
1740,85.6709,115.4033,1820.1689999999999,2021.2432
6621,99.4183,80.8086,1839.1517999999999,2019.3787
5087,144.5158,145.8458,1727.8367,2018.1983
466,190.1564,138.6773,1687.1383,2015.972
9305,205.9432,146.9303,1659.9601,2012.8336
4610,104.2337,70.1622,1835.3756,2009.7715
400,79.1857,73.5885,1855.2885,2008.0627
4592,313.218,111.86410000000001,1582.7547,2007.8368
3891,129.189,133.5627,1744.3626,2007.1143
3988,161.0471,154.5336,1691.3426,2006.9233
459,145.0328,160.4432,1701.3243,2006.8002999999999
3721,205.9464,216.7253,1584.056,2006.7277
1376,86.5738,77.8667,1841.5765000000001,2006.017
9308,220.3733,154.73930000000001,1630.5123999999998,2005.625
7201,157.95420000000001,134.0169,1713.483,2005.4541
2034,139.0143,100.9068,1763.4634,2003.3845000000001
2712,199.8268,109.7287,1693.0294,2002.5849
4788,175.69819999999999,145.0439,1681.4605,2002.2026
712,150.3826,126.3686,1725.2051,2001.9562999999998
1464,159.22320000000002,149.0644,1693.5629000000001,2001.8505
2610,193.8152,99.1232,1705.662,1998.6004
9404,243.9606,176.0007,1578.2462,1998.2075
2077,246.2987,83.947,1667.0852,1997.3309
3893,144.0822,103.307,1748.4011,1995.7903
5430,273.221,157.1801,1565.2099,1995.611
1538,87.8749,84.04899999999999,1822.8105,1994.7344
8778,256.7328,176.6954,1560.5024,1993.9306
4613,103.7942,69.5661,1818.6085,1991.9688
7002,227.54,189.1045,1574.1367,1990.7812000000001
1898,157.43970000000002,119.52040000000001,1713.6899,1990.65
4492,210.0042,107.9575,1672.2796,1990.2413
52,132.2211,106.6289,1746.5502,1985.4002
2319,157.7416,111.5285,1712.5379,1981.808
180,109.5082,82.7101,1785.7777,1977.996
2512,210.01000000000002,109.8365,1656.8885,1976.7350000000001
1395,161.0594,101.3681,1713.5644,1975.9919
5889,232.3885,192.2842,1546.2776000000001,1970.9503
570,180.4348,151.2955,1637.4188,1969.1491
2810,209.67499999999998,110.8624,1648.5167999999999,1969.0542
468,152.2758,136.5551,1677.1974,1966.0283
783,39.2046,45.512,1879.7595,1964.4760999999999
667,165.0671,153.4159,1645.6515,1964.1345
6824,180.9375,151.4307,1631.1307,1963.4989
6106,195.3118,191.1968,1575.5214,1962.03
475,107.33500000000001,80.3821,1774.2207,1961.9378000000002
1475,84.0729,86.6177,1790.3316,1961.0221999999999
1816,140.8627,104.88680000000001,1714.9881,1960.7376
3792,127.4355,131.1715,1701.0907,1959.6977
1460,129.9671,144.4198,1684.3449,1958.7318
464,167.407,215.5896,1573.3681,1956.3646999999999
7527,122.588,139.0055,1694.6535,1956.247
7528,122.5937,139.00889999999998,1694.6444000000001,1956.247
4712,102.2509,68.8295,1783.037,1954.1174
72,110.7801,85.1751,1757.9068,1953.862
344,146.8582,107.1822,1698.7765,1952.8169
2612,208.2389,108.8935,1635.4731,1952.6055000000001
3409,139.8628,138.0044,1673.1035,1950.9707
4017,150.1638,154.4886,1645.4739,1950.1263000000001
6823,180.3379,151.347,1618.1517,1949.8365999999999
3820,195.1477,206.6016,1547.9524999999999,1949.7018
3619,194.9445,206.4113,1547.2703,1948.6261
5284,139.4502,93.8937,1712.95,1946.2939000000001
3793,121.2295,123.0479,1700.6056999999998,1944.8830999999998
6209,137.1698,123.1883,1683.6622,1944.0203000000001
360,148.7423,142.1815,1648.2327,1939.1565
5701,170.3503,135.2656,1632.9761,1938.592
1483,90.623,98.0037,1746.1984,1934.8251
9812,154.5903,104.4526,1674.3642,1933.4071
9930,150.1818,120.0701,1662.9683,1933.2202
2711,205.371,107.3265,1619.0803,1931.7778
2321,151.5446,125.2797,1654.2429,1931.0672
9928,149.9603,119.93509999999999,1660.4515000000001,1930.3469
9929,149.9603,119.93509999999999,1660.4515000000001,1930.3469
2611,200.9649,102.5321,1626.0723,1929.5693
4088,153.48579999999998,142.7107,1626.6417999999999,1922.8383
53,122.2249,100.6859,1689.2308,1912.1416
51,121.8189,100.2936,1689.3916,1911.5040999999999
6616,130.1084,108.6222,1671.0262,1909.7568
2281,202.445,88.6884,1611.4043,1902.5377
2418,155.88150000000002,106.1041,1640.3049,1902.2905
6814,146.4983,112.1768,1642.7255,1901.4006
860,137.57750000000001,150.8174,1612.3593,1900.7542
3992,134.96,113.3018,1652.1898,1900.4516
4117,95.271,87.1591,1716.5947,1899.0248
2556,152.4168,123.9938,1621.91,1898.3206
4516,94.56,86.4284,1716.5526,1897.541
4718,94.5583,86.4316,1716.5502999999999,1897.5402
4216,94.5583,86.4316,1716.5502999999999,1897.5402
4315,94.5583,86.4316,1716.5502999999999,1897.5402
4617,94.5583,86.4316,1716.5502999999999,1897.5402
4317,94.5583,86.4316,1716.5502999999999,1897.5402
4719,94.5583,86.4316,1716.5502999999999,1897.5402
4316,94.5583,86.4316,1716.5502999999999,1897.5402
4416,94.5583,86.4316,1716.5502999999999,1897.5402
4417,94.5583,86.4316,1716.5502999999999,1897.5402
4618,94.5583,86.4316,1716.5502999999999,1897.5402
4517,94.5583,86.4316,1716.5502999999999,1897.5402
4518,94.5583,86.4316,1716.5502999999999,1897.5402
4217,94.5583,86.4316,1716.5502999999999,1897.5402
4415,94.5583,86.4316,1716.5502999999999,1897.5402
4619,94.5583,86.4316,1716.5502999999999,1897.5402
9538,116.7682,70.0139,1710.0157,1896.7978
9828,147.98499999999999,116.1538,1632.2142,1896.353
567,158.0285,132.2947,1605.9038,1896.227
763,197.3492,251.45159999999998,1447.0252,1895.826
5893,150.936,89.4512,1655.3778,1895.765
668,153.0001,141.1213,1600.3858,1894.5072
5827,281.9197,203.2355,1408.7347,1893.8899000000001
5828,281.7985,203.00639999999999,1408.0129,1892.8178
4616,95.5303,84.1558,1712.4348,1892.1209000000001
6607,198.133,183.4285,1509.6743999999999,1891.2359
6105,190.282,183.0212,1517.6044,1890.9076
4515,96.23140000000001,82.74810000000001,1711.3842,1890.3637
2163,123.8609,121.4463,1643.9867,1889.2939000000001
5823,113.8082,88.14699999999999,1685.7419,1887.6970999999999
4211,100.8326,80.51050000000001,1705.6219,1886.965
9411,210.1575,140.3447,1536.0636,1886.5657999999999
4717,94.625,85.0939,1706.6388,1886.3577
5890,237.9765,203.8411,1444.4583,1886.2759
2168,129.2037,121.03970000000001,1635.7435,1885.9868999999999
5891,237.5168,203.4611,1441.5117,1882.4895999999999
2012,145.31640000000002,105.4563,1630.5335,1881.3062
2010,145.31640000000002,105.4563,1630.5335,1881.3062
2110,145.31640000000002,105.4563,1630.5335,1881.3062
1912,145.31640000000002,105.4563,1630.5335,1881.3062
2212,145.31640000000002,105.4563,1630.5335,1881.3062
7628,119.0245,134.9663,1627.2439,1881.2347
6499,89.7386,91.11019999999999,1700.2188,1881.0676
7428,123.5018,136.175,1619.4564,1879.1332
2013,145.1437,105.35849999999999,1628.21,1878.7122
9830,120.9524,93.8657,1663.1544,1877.9725
4493,187.3294,96.2843,1594.2163,1877.83
1360,115.3903,164.9884,1597.3837,1877.7624
9931,133.3276,105.6582,1637.7014,1876.6871999999998
5116,164.4158,109.13119999999999,1603.016,1876.563
6803,222.83419999999998,186.2295,1467.2743,1876.338
6804,222.83419999999998,186.2295,1467.2743,1876.338
6903,222.83419999999998,186.2295,1467.2743,1876.338
6703,222.7826,186.1904,1466.9467,1875.9197000000001
6902,222.83419999999998,186.2295,1466.6767,1875.7404
3521,178.8476,191.6522,1503.9674,1874.4672
5722,195.5095,128.33679999999998,1549.7162,1873.5625
1537,91.6103,75.9343,1704.7905,1872.3351
6035,310.1295,237.8101,1323.9123,1871.8519
2112,143.3072,103.8311,1624.3767,1871.515
2398,174.9754,134.4185,1561.0732,1870.4671
9829,140.9944,111.1185,1616.1533,1868.2662
5727,278.5017,196.1577,1393.5985,1868.2579
2111,142.6334,103.2864,1622.3114,1868.2312
3712,138.7851,144.6302,1583.9138,1867.3291
4116,100.5742,98.11749999999999,1668.0717,1866.7634
4087,149.3318,139.2012,1577.2437,1865.7767
6599,92.4011,94.8663,1677.627,1864.8944
5928,277.9369,198.8474,1387.569,1864.3533
6333,385.6622,280.4395,1197.9983,1864.1000000000001
2211,141.7048,102.535,1619.4647,1863.7045
3621,177.9552,190.4872,1490.458,1858.9004
361,129.4883,119.75150000000001,1609.1649,1858.4047
3720,177.8143,190.3551,1489.9897,1858.1591
2271,112.88480000000001,85.4433,1659.6429,1857.971
3719,177.75459999999998,190.2988,1489.7892,1857.8426
3520,177.75459999999998,190.2988,1489.7892,1857.8426
3620,177.75459999999998,190.2988,1489.7892,1857.8426
3819,177.75459999999998,190.2988,1489.7892,1857.8426
2009,141.8238,102.5633,1613.4553999999998,1857.8425
70,123.1143,104.5514,1630.0992,1857.7649000000001
6802,220.3355,184.263,1452.2493,1856.8478
2162,131.2468,122.7602,1602.6301,1856.6371
6704,218.5515,183.0122,1454.8588,1856.4225000000001
6211,180.8525,163.9418,1507.2477,1852.042
3892,122.1429,122.662,1606.7377000000001,1851.5426
2011,139.1902,100.5012,1611.7581,1851.4495
1781,91.5,91.5603,1667.8875,1850.9478
1645,85.1965,130.004,1635.304,1850.5045
58,122.3897,107.20270000000001,1616.4585,1846.0509
6590,97.5387,82.7537,1664.5446,1844.837
80,100.957,78.3852,1658.6441000000002,1837.9863
2109,136.4194,98.2606,1603.2685999999999,1837.9486
584,37.3144,44.3791,1755.7499,1837.4434
2312,139.3488,100.688,1597.1778,1837.2146
1096,205.6162,181.39290000000003,1449.0497,1836.0588
6930,294.7425,433.5258,1106.8345,1835.1028000000001
2772,116.9141,84.218,1632.6372000000001,1833.7693
683,34.6636,41.3722,1753.9850000000001,1830.0208
2410,158.42589999999998,98.226,1570.1525,1826.8044
859,137.634,153.2334,1535.4685,1826.3359
4709,98.0895,66.776,1661.2177000000001,1826.0832
4215,99.1871,97.9298,1627.913,1825.0299
6931,294.1887,433.2761,1097.0081,1824.4729
6830,294.1887,433.2223,1097.0086000000001,1824.4196
4694,182.9995,85.3052,1555.7946,1824.0993
479,100.1773,78.1411,1644.5197,1822.8381
2409,135.8209,96.8049,1588.7976,1821.4234000000001
1959,148.9446,167.2694,1501.9692,1818.1832
6500,94.4175,90.7724,1632.9075,1818.0974
6831,312.02139999999997,442.87579999999997,1062.8693,1817.7665
1273,89.9221,77.2872,1649.9551999999999,1817.1644999999999
2617,150.5339,101.285,1565.2326,1817.0515
1072,98.4328,73.3117,1645.1288,1816.8733
1911,140.7523,101.3211,1574.2883,1816.3617
1375,85.0275,74.5851,1653.5734,1813.186
6104,176.5688,150.4464,1485.5487,1812.5638999999999
5101,161.0825,125.75800000000001,1524.3999,1811.2404
2422,140.4158,117.837,1551.014,1809.2667999999999
7012,144.4236,135.96269999999998,1528.5791,1808.9654
473,99.7531,77.8936,1631.3073,1808.954
4886,156.0691,120.68860000000001,1531.7498,1808.5075
2961,154.4197,138.2465,1514.4218,1807.088
569,133.7981,119.9054,1552.8692,1806.5727
57,92.6003,78.566,1635.1522,1806.3184999999999
5712,139.1343,104.0878,1561.8539,1805.076
2106,107.53020000000001,69.358,1627.0825,1803.9706999999999
476,99.1811,77.8276,1626.6381000000001,1803.6468
2414,143.9289,95.0831,1564.3355000000001,1803.3475
2218,149.5823,100.3959,1553.1336999999999,1803.1118999999999
2113,141.6122,103.8339,1557.5212,1802.9672999999998
1173,90.5081,72.8221,1638.7934,1802.1236
2115,149.5736,100.4196,1551.746,1801.7392
2017,149.5736,100.4196,1551.746,1801.7392
2216,149.5736,100.4196,1551.746,1801.7392
2116,149.5736,100.4196,1551.746,1801.7392
2215,149.5736,100.4196,1551.746,1801.7392
2214,149.5736,100.4196,1551.746,1801.7392
2317,149.5736,100.4196,1551.746,1801.7392
2315,149.5736,100.4196,1551.746,1801.7392
2318,149.5736,100.4196,1551.746,1801.7392
2314,149.5736,100.4196,1551.746,1801.7392
2316,149.5736,100.4196,1551.746,1801.7392
2416,149.5736,100.4196,1551.746,1801.7392
2516,149.5117,100.37,1551.5569,1801.4386
2210,128.8609,92.14659999999999,1580.1032,1801.1107
6800,102.5307,80.5232,1617.255,1800.3089
2133,107.9111,78.38600000000001,1613.7003,1799.9974
2417,149.0715,100.0144,1550.2095000000002,1799.2954
2517,148.9928,99.9501,1549.9657,1798.9086
2513,157.2408,95.5179,1545.6351,1798.3938
568,132.2455,120.1793,1544.5034,1796.9282
5989,206.0471,157.7249,1432.8251,1796.5971
900,115.0665,100.72099999999999,1578.9278,1794.7152999999998
5818,240.9577,154.2557,1399.45,1794.6634
158,110.1335,110.1538,1573.7037,1793.991
2313,147.67849999999999,100.77300000000001,1545.5391,1793.9906
1033,69.053,53.7398,1670.4075,1793.2003
2217,148.5479,99.5925,1544.851,1792.9914
2233,110.40289999999999,79.7448,1602.7006999999999,1792.8484
5834,258.5618,167.9777,1365.1002,1791.6397
1174,88.9285,71.637,1630.9189000000001,1791.4844
1172,85.4788,71.0756,1632.396,1788.9504
5584,114.231,111.502,1560.3857,1786.1187
2616,146.3324,97.3602,1539.2794000000001,1782.972
3919,176.57330000000002,188.9947,1417.2888,1782.8568
2310,124.7702,88.7866,1567.2703999999999,1780.8272
2912,155.86169999999998,104.61789999999999,1519.9918,1780.4714
484,34.3022,41.0389,1703.9928,1779.3339
4018,147.3083,149.0948,1482.0514,1778.4545
1389,145.9496,146.4087,1484.5714,1776.9297000000001
59,111.5685,93.0454,1571.6629,1776.2767999999999
2433,128.6041,91.0894,1555.9807,1775.6742
2909,177.8092,102.9893,1494.2399,1775.0384000000001
5601,164.7227,131.4485,1478.1243,1774.2955
5501,164.7227,131.4485,1478.1243,1774.2955
5502,164.7227,131.4485,1478.1243,1774.2955
5602,164.7227,131.4485,1478.1243,1774.2955
5402,164.7227,131.4485,1478.1243,1774.2955
71,114.0727,97.687,1562.0495999999998,1773.8093
2515,143.68880000000001,95.6459,1533.6297,1772.9644
5803,142.328,116.6333,1513.8004,1772.7617
2311,123.1998,87.4164,1561.879,1772.4952
2213,142.4258,102.2362,1527.4114,1772.0734
2209,122.6204,87.0985,1560.9768000000001,1770.6957
2119,146.888,98.8767,1524.8226,1770.5873
2018,147.5666,99.8482,1520.4929,1767.9077
8326,112.8347,79.593,1574.7459,1767.1735999999999
2415,142.2268,94.4776,1529.2317,1765.9361
2118,146.2275,98.2108,1521.3611,1765.7993999999999
462,158.138,164.5198,1442.5255,1765.1833
2309,121.4199,86.1276,1557.297,1764.8445
2615,139.4507,89.5777,1535.3552,1764.3836000000001
305,131.4248,95.1275,1537.4201,1763.9724
6989,156.0327,140.5125,1466.2316,1762.7768
2613,150.7641,89.6675,1522.253,1762.6846
6107,178.6479,171.4869,1411.8975,1762.0323
7016,80.3426,79.0097,1599.4663,1758.8186
385,38.5757,44.0288,1674.717,1757.3215
9932,103.45219999999999,79.9843,1573.4943,1756.9308
1391,250.4407,227.7954,1278.0298,1756.2658999999999
7726,177.1039,192.7036,1386.1295,1755.9370000000001
6913,146.3802,132.4191,1476.795,1755.5943
304,130.1284,94.07600000000001,1530.2906,1754.495
306,129.8472,93.853,1528.5795,1752.2797
9601,229.1563,164.72469999999998,1358.1109999999999,1751.992
6900,96.3549,69.5416,1585.6238,1751.5203
366,115.3387,72.7082,1562.8384,1750.8853000000001
6111,163.7279,145.3274,1439.059,1748.1143
5728,265.1454,171.4693,1308.4016,1745.0163
5397,156.4179,113.7606,1474.5173,1744.6958
359,122.8671,121.2895,1499.68,1743.8366
307,128.8545,92.9388,1521.6039,1743.3971999999999
7122,173.0414,167.7365,1400.8006,1741.5785
6705,201.1336,169.5079,1370.0871,1740.7286
